id,company_rating,company_location,total_fleet_count,iata_approved
31202,0.9,Kiribati,107.0,false
3790,1.0,Netherlands,16.0,false
41894,"",Mauritania,1.0,false
16089,0.83,Maldives,5.0,false
20425,0.75,Niue,1.0,true
3296,"",Vanuatu,1.0,false
10751,"","",3.0,true
42308,1.0,"",1.0,false
20387,1.0,Malta,12.0,true
36021,"",Bouvet Island (Bouvetoya),1.0,true
29647,1.0,Peru,1305.0,false
12074,"",Mauritania,1.0,false
39617,1.0,Zimbabwe,1.0,false
18979,1.0,Tonga,6.0,true
30026,1.0,"",2.0,false
14116,1.0,Russian Federation,2.0,true
35221,1.0,Turks and Caicos Islands,30.0,true
10711,0.93,Uganda,108.0,true
9772,1.0,Marshall Islands,3.0,true
9131,1.0,Gambia,5.0,false
16672,"","",1.0,false
32896,1.0,"",1.0,false
1064,"",Burkina Faso,2.0,true
3616,1.0,Cape Verde,14.0,true
45869,1.0,"",1.0,true
13070,1.0,Fiji,45.0,false
33750,"",Sao Tome and Principe,1.0,false
30358,"",Uruguay,1.0,true
27218,"",Kenya,1.0,false
23890,"","",1.0,false
9147,1.0,"",4.0,false
42669,"",Sao Tome and Principe,2.0,false
17718,1.0,Lebanon,2.0,false
1213,"","",1.0,false
27825,1.0,"",2.0,true
25422,1.0,Tanzania,1.0,false
42142,1.0,Tonga,1.0,false
28163,1.0,Sao Tome and Principe,5.0,true
38071,0.8,Zimbabwe,4.0,false
44506,"",Faroe Islands,1.0,false
45293,0.9,"",2.0,false
37392,1.0,Micronesia,7.0,true
36311,"","",2.0,false
28828,1.0,Isle of Man,198.0,true
34856,"",Maldives,2.0,false
5530,1.0,"",1.0,false
21427,1.0,United Kingdom,8.0,true
14451,"","",1.0,true
20542,0.8,Kenya,7.0,true
14752,"",Brazil,1.0,true
27026,"","",1.0,true
32584,1.0,Kiribati,5.0,false
3799,"",French Guiana,1.0,true
38781,1.0,"",1.0,false
30840,"",Philippines,1.0,false
45789,"",Guernsey,1.0,false
42453,1.0,Russian Federation,1.0,false
27852,1.0,Djibouti,1.0,true
26120,"",Turkmenistan,1.0,true
30475,0.92,Vietnam,40.0,false
15004,1.0,Uzbekistan,88.0,false
18706,"","",1.0,false
38458,1.0,Montserrat,6.0,true
15470,"","",1.0,false
33539,"","",3.0,false
38525,1.0,"",2.0,false
2383,"",French Guiana,3.0,true
34294,1.0,Ghana,4.0,false
41350,0.67,"",1.0,true
22529,0.9,"",2.0,false
29795,"",Turkmenistan,1.0,false
25107,"",Christmas Island,1.0,true
4256,"",Lebanon,1.0,false
31104,1.0,France,2.0,false
28716,"",Svalbard & Jan Mayen Islands,1.0,false
11609,"",Jersey,2.0,false
16406,1.0,Bouvet Island (Bouvetoya),16.0,false
43001,"",Bosnia and Herzegovina,1.0,false
41571,"","",1.0,false
9048,1.0,Congo,1.0,false
29123,1.0,Zimbabwe,16.0,true
13590,1.0,Indonesia,2.0,true
551,0.95,Rwanda,17.0,false
27883,1.0,Cuba,11.0,false
48988,1.0,"",1.0,true
19416,1.0,Djibouti,1.0,true
15004,1.0,Uzbekistan,88.0,false
27518,"",Afghanistan,1.0,true
15004,1.0,Uzbekistan,88.0,false
12381,"","",1.0,false
15982,"",Nicaragua,1.0,false
5486,1.0,Svalbard & Jan Mayen Islands,12.0,false
27678,"","",1.0,true
6459,"","",1.0,true
11519,"",Philippines,1.0,false
14997,1.0,Malta,1.0,false
26382,"","",1.0,false
45956,1.0,"",1.0,false
10538,"",Chile,1.0,false
35439,0.94,United Kingdom,23.0,true
22943,"","",1.0,true
45195,1.0,"",2.0,false
29224,"","",2.0,true
11329,"",Philippines,1.0,false
13683,1.0,"",1.0,false
11620,0.9,Slovakia (Slovak Republic),1.0,false
33080,1.0,"",1.0,false
22529,0.9,"",2.0,false
1045,1.0,Brazil,1.0,false
20353,1.0,Isle of Man,1.0,false
29647,1.0,Peru,1305.0,false
7013,1.0,Vanuatu,1.0,false
18320,0.5,Reunion,19.0,true
36450,1.0,"",1.0,false
43162,0.72,China,7.0,false
12697,1.0,Rwanda,1.0,false
12753,"",Marshall Islands,1.0,false
28431,"","",1.0,true
36553,"","",2.0,false
2957,"",Faroe Islands,1.0,false
32898,1.0,Denmark,1.0,false
37981,"",Montserrat,1.0,false
17362,"",Chad,1.0,false
1494,"",Lithuania,1.0,false
6619,0.57,Lithuania,1.0,false
20753,1.0,Lebanon,1.0,false
27101,"",Vanuatu,1.0,false
33178,"",Niue,1.0,true
33909,"",Tonga,2.0,false
24777,1.0,Papua New Guinea,1.0,true
35487,"",Svalbard & Jan Mayen Islands,1.0,false
3228,"",French Polynesia,1.0,true
1279,1.0,"",5.0,false
23812,"","",2.0,true
46680,1.0,"",2.0,true
5395,"","",1.0,false
9787,1.0,Kiribati,2.0,false
8591,1.0,"",1.0,false
38093,"",Lebanon,3.0,false
18564,"","",1.0,false
28828,1.0,Isle of Man,198.0,true
28828,1.0,Isle of Man,198.0,true
36356,1.0,Cape Verde,1.0,false
48924,"",Papua New Guinea,4.0,false
1038,"",Maldives,5.0,false
1478,"",Turkmenistan,1.0,false
13606,1.0,"",4.0,false
21538,"","",1.0,false
14417,"","",1.0,true
31438,1.0,Nicaragua,5.0,true
27754,1.0,French Guiana,2.0,true
3525,"","",1.0,false
32000,0.8,Niue,1.0,false
25223,"",Mauritania,1.0,false
43118,1.0,"",2.0,false
3883,"","",1.0,false
30176,"",Sao Tome and Principe,2.0,true
3981,1.0,"",2.0,false
36126,1.0,Indonesia,2.0,false
39099,"","",1.0,false
22453,"",Malta,1.0,false
29163,1.0,Nicaragua,1.0,false
35463,0.71,Djibouti,1.0,false
9260,0.6,"",1.0,true
21871,"",Kenya,2.0,false
27557,1.0,"",5.0,true
6380,1.0,Turkmenistan,1.0,false
40311,"","",1.0,false
47849,1.0,"",1.0,false
38093,"",Lebanon,3.0,false
39910,1.0,French Guiana,1.0,false
13284,"",Latvia,2.0,false
29599,"","",1.0,true
39153,1.0,"",3.0,false
39083,1.0,Kenya,3.0,false
46528,1.0,Uzbekistan,3.0,true
15804,"",Mauritania,1.0,true
6608,0.95,Russian Federation,3.0,true
31339,"","",3.0,true
42663,"","",1.0,false
23896,1.0,"",1.0,false
35652,"",Russian Federation,1.0,false
13431,1.0,"",1.0,false
33373,1.0,"",1.0,false
10414,"","",1.0,false
29321,1.0,Uzbekistan,1.0,true
33554,"",Micronesia,1.0,true
27414,"",Marshall Islands,1.0,true
881,"",Jersey,1.0,false
396,"",Uganda,1.0,false
19643,"","",2.0,false
1756,"",Croatia,1.0,false
1596,"",Lebanon,2.0,true
1596,"",Lebanon,2.0,true
44258,1.0,Jersey,3.0,true
47697,"",Guinea,1.0,false
39086,0.88,"",2.0,false
38854,"",Guernsey,1.0,false
4232,1.0,Bouvet Island (Bouvetoya),3.0,true
6611,1.0,"",1.0,false
44073,1.0,Togo,2.0,true
4322,0.97,Tonga,32.0,false
11929,1.0,Ecuador,1.0,true
24322,"",Guernsey,1.0,true
40689,1.0,Cuba,23.0,false
27902,"","",2.0,false
39377,1.0,Ukraine,11.0,true
37043,1.0,Pakistan,11.0,false
543,"",Gibraltar,1.0,false
27397,"",Maldives,1.0,false
20107,"",Russian Federation,1.0,false
12191,1.0,Netherlands,1.0,false
37290,"",Costa Rica,1.0,false
45056,1.0,Chile,1.0,false
36747,"",Cocos (Keeling) Islands,2.0,false
12970,"","",1.0,true
15004,1.0,Uzbekistan,88.0,false
29123,1.0,Zimbabwe,16.0,true
35139,"",Bosnia and Herzegovina,1.0,false
41304,1.0,"",3.0,false
40709,"",Denmark,1.0,false
33328,"",Chile,1.0,false
29647,1.0,Peru,1305.0,false
32728,0.56,Nicaragua,1.0,false
49271,"",Russian Federation,1.0,true
15004,1.0,Uzbekistan,88.0,false
25514,1.0,"",3.0,true
29647,1.0,Peru,1305.0,false
36263,"","",1.0,false
29647,1.0,Peru,1305.0,false
49397,"",Tonga,2.0,false
22553,1.0,Wallis and Futuna,1.0,false
20334,0.99,Niger,171.0,true
15183,"","",1.0,false
24914,"","",1.0,true
1233,0.5,"",1.0,false
40078,1.0,Croatia,7.0,true
16812,1.0,Afghanistan,1.0,false
47593,1.0,"",1.0,true
15004,1.0,Uzbekistan,88.0,false
18888,0.7,Uganda,1.0,false
41753,"",Guinea,1.0,false
43016,1.0,Gibraltar,1.0,false
21310,"","",1.0,false
5368,1.0,France,1.0,false
16093,1.0,Indonesia,1.0,false
4591,0.25,"",1.0,false
25010,"","",2.0,false
28828,1.0,Isle of Man,198.0,true
40689,1.0,Cuba,23.0,false
22569,1.0,"",2.0,true
43776,1.0,"",1.0,false
31918,"",Nicaragua,1.0,false
4606,"",Cocos (Keeling) Islands,1.0,false
4608,1.0,Gambia,2.0,true
33884,"",Lebanon,1.0,false
24808,"",Cambodia,3.0,true
29218,"",Marshall Islands,1.0,false
10899,"","",1.0,false
42488,0.86,"",1.0,true
22565,0.9,Guinea,2.0,true
44707,"",Mauritania,1.0,false
17171,1.0,"",1.0,false
8949,1.0,Isle of Man,4.0,false
6219,1.0,Tonga,1.0,true
38339,1.0,Venezuela,2.0,false
23905,"",Maldives,1.0,true
29936,"",Niue,3.0,true
15097,"","",1.0,true
7702,0.7,Russian Federation,3.0,true
25572,"","",1.0,false
6807,1.0,Mexico,9.0,false
31961,"",Vanuatu,1.0,false
3568,"",Greenland,1.0,false
44915,"","",1.0,false
12650,"",Guinea,1.0,true
45653,1.0,Christmas Island,1.0,false
3119,"","",1.0,false
35028,"",Chad,1.0,false
23767,1.0,Puerto Rico,2.0,true
20576,0.5,Russian Federation,2.0,true
34699,"","",1.0,false
46885,"","",1.0,false
6327,"",Guinea,2.0,true
6245,1.0,Zimbabwe,1.0,true
10490,1.0,Sao Tome and Principe,4.0,false
36873,"","",1.0,false
34652,"",Guinea,2.0,false
42090,1.0,Tonga,1.0,false
37749,1.0,Zimbabwe,1.0,false
33880,0.84,Barbados,18.0,false
46775,1.0,Nauru,2.0,false
5420,1.0,Tonga,41.0,false
12160,"",Mauritania,1.0,true
37936,"","",1.0,false
40732,1.0,Slovakia (Slovak Republic),1.0,false
35251,"","",1.0,false
23269,"","",1.0,true
13200,"",China,2.0,false
43949,"",Montserrat,1.0,false
37186,"",Russian Federation,3.0,false
39201,1.0,Holy See (Vatican City State),2.0,true
20905,"",Russian Federation,1.0,false
19266,1.0,Isle of Man,2.0,true
46930,1.0,Turks and Caicos Islands,1.0,false
9100,"",Gibraltar,1.0,true
22560,"",Uzbekistan,1.0,false
32700,0.8,"",2.0,false
14355,"",Isle of Man,1.0,false
33065,1.0,Uzbekistan,6.0,false
18164,1.0,Marshall Islands,5.0,false
37212,1.0,Russian Federation,1.0,false
44725,1.0,Slovakia (Slovak Republic),4.0,true
40861,1.0,Barbados,1.0,true
43816,1.0,Brazil,1.0,false
44635,"",Barbados,2.0,true
12715,1.0,Estonia,29.0,false
4745,1.0,Croatia,119.0,false
35263,0.8,Denmark,1.0,false
32741,1.0,Isle of Man,3.0,false
34515,"",China,2.0,true
20806,1.0,Afghanistan,1.0,true
22783,"",Estonia,1.0,false
49554,0.67,"",1.0,false
31110,"","",1.0,false
48062,1.0,Isle of Man,1.0,false
39336,1.0,Nauru,1.0,false
4745,1.0,Croatia,119.0,false
20334,0.99,Niger,171.0,true
13322,0.5,Anguilla,2.0,false
4745,1.0,Croatia,119.0,false
4745,1.0,Croatia,119.0,false
4745,1.0,Croatia,119.0,false
38652,1.0,Uzbekistan,9.0,false
1577,1.0,Peru,8.0,true
49423,"","",1.0,false
28372,1.0,Indonesia,12.0,false
22322,1.0,Micronesia,2.0,false
23034,0.99,Monaco,54.0,false
17659,"",Croatia,1.0,false
19470,"",Turkmenistan,1.0,true
25010,"","",2.0,false
28372,1.0,Indonesia,12.0,false
28932,"","",1.0,false
5393,1.0,Denmark,1.0,false
31746,0.8,Brazil,2.0,true
46504,1.0,Barbados,1.0,false
11255,0.93,Suriname,41.0,false
13361,"",Zimbabwe,1.0,false
44365,1.0,Russian Federation,2.0,true
10535,"","",1.0,false
2609,"",Turkmenistan,1.0,false
42973,1.0,"",1.0,false
36260,1.0,Papua New Guinea,1.0,false
23685,"",Philippines,1.0,false
33482,"",Tonga,1.0,true
3319,"",Uzbekistan,1.0,false
42318,1.0,"",1.0,false
19384,1.0,Cape Verde,4.0,false
18774,1.0,Uzbekistan,4.0,false
31685,"",Libyan Arab Jamahiriya,1.0,false
24120,"","",1.0,true
12939,"","",1.0,false
39370,"",Marshall Islands,1.0,false
31500,"",Niue,1.0,false
29442,1.0,Marshall Islands,1.0,false
47260,"",Maldives,1.0,false
36177,"","",1.0,false
38646,0.7,"",2.0,true
35221,1.0,Turks and Caicos Islands,30.0,true
38045,0.97,Uzbekistan,7.0,false
44258,1.0,Jersey,3.0,true
42377,1.0,Marshall Islands,2.0,false
2952,"",Vanuatu,1.0,false
28372,1.0,Indonesia,12.0,false
28372,1.0,Indonesia,12.0,false
35265,"","",1.0,true
28372,1.0,Indonesia,12.0,false
44592,"",Micronesia,1.0,false
17817,1.0,Croatia,13.0,true
15553,1.0,Russian Federation,2.0,true
21542,1.0,Sao Tome and Principe,1.0,false
20019,"","",1.0,false
7423,"","",1.0,true
41761,1.0,"",1.0,false
49429,0.99,Bosnia and Herzegovina,49.0,false
23290,"","",1.0,false
24896,1.0,Algeria,50.0,true
49434,0.0,Estonia,1.0,true
11393,"",Tanzania,1.0,false
24071,1.0,Indonesia,22.0,false
14604,"",Korea,1.0,false
45194,1.0,"",1.0,false
21125,1.0,Tonga,2.0,false
4745,1.0,Croatia,119.0,false
32965,1.0,Rwanda,1.0,false
30086,"",Malta,1.0,true
5839,1.0,"",1.0,false
4745,1.0,Croatia,119.0,false
40781,1.0,Guinea,5.0,false
37571,0.75,Monaco,1.0,false
4745,1.0,Croatia,119.0,false
31188,"",Afghanistan,1.0,false
17103,"",Somalia,1.0,false
4745,1.0,Croatia,119.0,false
7737,"","",1.0,false
47234,1.0,"",2.0,false
17817,1.0,Croatia,13.0,true
1986,1.0,Brazil,1.0,false
22176,"","",1.0,true
19503,"",Cocos (Keeling) Islands,1.0,true
3591,0.8,Isle of Man,1.0,false
17817,1.0,Croatia,13.0,true
31081,"","",2.0,false
38216,"",Isle of Man,1.0,false
18355,"",Bouvet Island (Bouvetoya),1.0,false
17615,"",Kiribati,1.0,false
10672,0.86,Mauritania,3.0,true
12431,1.0,"",1.0,false
17817,1.0,Croatia,13.0,true
15547,"",Gambia,1.0,false
3717,"",Niue,1.0,false
32559,"",Anguilla,1.0,false
22172,1.0,Marshall Islands,2.0,false
29647,1.0,Peru,1305.0,false
45841,"",Gambia,1.0,false
42168,"","",1.0,false
27634,"","",1.0,false
27421,"","",1.0,false
19665,"",Bahrain,1.0,true
8089,"","",1.0,false
39935,"","",2.0,true
41101,"",Gibraltar,1.0,false
19893,1.0,Croatia,1.0,false
27203,"",Bouvet Island (Bouvetoya),13.0,false
49944,"",Chile,1.0,false
30839,"",El Salvador,1.0,false
32752,"",Anguilla,1.0,false
29435,"",Turkmenistan,2.0,true
2339,1.0,Marshall Islands,3.0,true
19944,1.0,Kiribati,12.0,false
3671,1.0,Isle of Man,1.0,false
8715,1.0,Uganda,2.0,false
43134,1.0,Suriname,6.0,false
32386,0.97,Indonesia,19.0,false
43134,1.0,Suriname,6.0,false
6894,0.8,Estonia,47.0,true
38910,"",Gibraltar,1.0,false
20845,"","",1.0,true
40553,"","",1.0,false
41055,"","",1.0,false
16827,1.0,"",1.0,true
9137,1.0,Maldives,1.0,false
43976,0.8,Ecuador,2.0,true
23022,0.67,Niue,10.0,true
29626,"","",1.0,false
44966,1.0,Guinea,21.0,false
41319,1.0,Sao Tome and Principe,5.0,false
11255,0.93,Suriname,41.0,false
42668,1.0,"",1.0,false
42631,"",Micronesia,2.0,false
836,"",Russian Federation,1.0,true
39092,"","",1.0,false
9802,"",Indonesia,38.0,true
37896,"",Guinea,1.0,false
47274,1.0,Tonga,48.0,false
49305,"",Russian Federation,1.0,true
14012,0.83,Denmark,1.0,false
24974,"",Niger,7.0,false
7234,"",Andorra,1.0,true
39734,"",Gambia,2.0,false
43629,0.7,Malawi,3.0,false
34281,1.0,"",2.0,true
10503,"",Andorra,1.0,false
3661,"",Anguilla,1.0,false
40558,1.0,"",2.0,false
9802,"",Indonesia,38.0,true
826,0.95,Wallis and Futuna,2.0,false
22331,0.99,Rwanda,50.0,true
17958,"",Lebanon,1.0,true
26652,0.97,Pakistan,6.0,false
22331,0.99,Rwanda,50.0,true
38787,"",Faroe Islands,10.0,false
7625,"","",1.0,false
34600,"",Micronesia,1.0,false
35926,"",Kenya,1.0,false
41103,"",Lithuania,2.0,false
18162,0.75,Sao Tome and Principe,2.0,false
26234,"","",1.0,true
48599,1.0,Malawi,3.0,false
33488,"",Kenya,1.0,false
13261,1.0,Bosnia and Herzegovina,2.0,true
7187,0.9,Lebanon,2.0,false
3216,1.0,Sao Tome and Principe,3.0,false
22755,"","",8.0,true
26906,1.0,"",1.0,false
42827,1.0,Nicaragua,3.0,true
17018,"",Lebanon,1.0,true
28828,1.0,Isle of Man,198.0,true
42764,1.0,Guernsey,13.0,true
39665,0.44,Jersey,1.0,true
29647,1.0,Peru,1305.0,false
40253,"",Sao Tome and Principe,1.0,false
29647,1.0,Peru,1305.0,false
36553,"","",2.0,false
21688,"","",1.0,true
2744,"",Gibraltar,5.0,false
48845,"",Mauritania,1.0,false
6162,0.9,Isle of Man,2.0,true
28719,1.0,Russian Federation,4.0,true
28273,1.0,"",2.0,false
3969,0.0,"",2.0,false
37530,"",Niue,1.0,true
39087,0.9,"",1.0,true
6891,"","",1.0,false
24045,"",Ghana,1.0,false
33164,0.6,Togo,6.0,false
6455,"","",1.0,true
41741,1.0,Brazil,9.0,true
25743,"",Niue,1.0,false
8536,"",Isle of Man,1.0,false
46323,"",Niger,3.0,false
37146,"","",2.0,false
23327,1.0,Uzbekistan,4.0,true
228,0.67,"",2.0,true
31836,1.0,Zimbabwe,1.0,false
20776,"",Micronesia,1.0,false
19719,1.0,Gibraltar,1.0,false
22523,1.0,Rwanda,9.0,false
28057,"",Cuba,1.0,false
13982,1.0,"",2.0,false
27827,1.0,"",3.0,false
2011,"","",1.0,false
4322,0.97,Tonga,32.0,false
16965,1.0,Zimbabwe,1.0,false
23506,"","",1.0,true
15004,1.0,Uzbekistan,88.0,false
46116,0.9,"",1.0,false
9802,"",Indonesia,38.0,true
5271,"","",1.0,false
36373,1.0,Isle of Man,3.0,false
13566,"",Marshall Islands,1.0,false
41319,1.0,Sao Tome and Principe,5.0,false
37614,"","",2.0,true
29647,1.0,Peru,1305.0,false
9802,"",Indonesia,38.0,true
29647,1.0,Peru,1305.0,false
49983,0.0,"",1.0,false
9802,"",Indonesia,38.0,true
6755,1.0,Barbados,2.0,false
39459,"","",1.0,false
29647,1.0,Peru,1305.0,false
47046,1.0,Lebanon,9.0,false
6755,1.0,Barbados,2.0,false
29647,1.0,Peru,1305.0,false
11670,"",Chile,1.0,true
49930,0.5,Finland,2.0,true
29647,1.0,Peru,1305.0,false
42650,"","",1.0,true
1565,"","",1.0,true
20471,0.0,Russian Federation,1.0,false
5186,"",Guinea,1.0,false
40703,0.0,Papua New Guinea,1.0,false
12157,0.9,"",3.0,false
4745,1.0,Croatia,119.0,false
28828,1.0,Isle of Man,198.0,true
32556,0.9,Estonia,11.0,true
4745,1.0,Croatia,119.0,false
15004,1.0,Uzbekistan,88.0,false
30265,"",United Kingdom,2.0,true
34194,1.0,"",7.0,true
24974,"",Niger,7.0,false
26399,"",Marshall Islands,1.0,false
28828,1.0,Isle of Man,198.0,true
4745,1.0,Croatia,119.0,false
1564,1.0,Indonesia,12.0,false
31266,0.75,Nauru,2.0,true
37704,0.96,Fiji,26.0,false
46569,"","",1.0,false
41598,"",Croatia,1.0,false
19635,"",El Salvador,3.0,true
36084,"",Mauritania,1.0,true
1912,1.0,Monaco,1.0,true
17965,1.0,Mauritania,6.0,false
23969,1.0,Uzbekistan,4.0,false
38295,"","",1.0,false
10695,1.0,"",2.0,false
46924,1.0,France,1.0,true
29794,"","",1.0,false
43010,"","",2.0,false
23969,1.0,Uzbekistan,4.0,false
9192,"",Tunisia,1.0,true
1737,1.0,Finland,3.0,false
30413,"","",1.0,false
20720,1.0,"",4.0,false
35452,"",Russian Federation,1.0,true
15607,"",Guinea,1.0,true
16246,"",Russian Federation,1.0,false
8007,"",Puerto Rico,1.0,false
49397,"",Tonga,2.0,false
48555,1.0,Jersey,1.0,true
36672,"","",1.0,false
35823,"",Montserrat,1.0,true
34902,"",Kenya,1.0,true
26889,1.0,Indonesia,10.0,false
45607,"",Gibraltar,1.0,true
25749,"",Papua New Guinea,1.0,false
43800,1.0,Maldives,5.0,true
33890,"",Kiribati,2.0,true
7577,"",Puerto Rico,1.0,false
8290,"","",2.0,false
15004,1.0,Uzbekistan,88.0,false
40126,"","",1.0,false
24196,1.0,Somalia,1.0,false
13307,0.0,"",1.0,false
14038,"","",1.0,false
19632,"",Lebanon,1.0,true
29125,"",Isle of Man,1.0,false
15004,1.0,Uzbekistan,88.0,false
47662,"",Isle of Man,3.0,true
17543,0.9,"",4.0,false
23487,"","",1.0,false
651,1.0,Lebanon,4.0,true
21527,1.0,Malta,1.0,true
25204,"",Netherlands,1.0,false
47684,"","",1.0,false
45737,"",Tonga,29.0,true
18320,0.5,Reunion,19.0,true
23529,1.0,Niue,1.0,false
20867,1.0,Guinea,4.0,true
16199,"",Zimbabwe,1.0,false
45158,1.0,Switzerland,1.0,false
44595,"",Nicaragua,1.0,false
41521,"",Monaco,1.0,false
36414,1.0,Bosnia and Herzegovina,1.0,false
29435,"",Turkmenistan,2.0,true
6102,1.0,Uzbekistan,1.0,false
23706,"",Estonia,1.0,false
4544,"",Reunion,1.0,true
8439,0.97,Rwanda,17.0,true
37157,"","",1.0,false
38639,"","",1.0,false
27660,"","",1.0,false
5742,0.67,Andorra,1.0,false
35999,1.0,Mauritania,3.0,true
48653,1.0,Bouvet Island (Bouvetoya),4.0,false
26939,1.0,Philippines,6.0,false
7036,1.0,Jersey,4.0,false
39463,1.0,Tunisia,2.0,false
46868,"","",1.0,false
23880,"","",1.0,false
11684,1.0,Isle of Man,3.0,false
19739,1.0,Holy See (Vatican City State),1.0,true
38595,"",El Salvador,1.0,true
7837,"",Svalbard & Jan Mayen Islands,1.0,false
22878,1.0,Kiribati,1.0,false
20729,"","",1.0,false
15916,"",Afghanistan,1.0,false
10672,0.86,Mauritania,3.0,true
8158,"",Maldives,1.0,true
40301,1.0,Zimbabwe,1.0,false
35655,1.0,Niue,1.0,false
7036,1.0,Jersey,4.0,false
49303,1.0,"",1.0,true
15004,1.0,Uzbekistan,88.0,false
21232,0.9,Kiribati,2.0,true
19980,1.0,Tonga,1.0,true
23236,"",Sao Tome and Principe,1.0,false
26147,"",Sao Tome and Principe,3.0,false
5041,1.0,Chile,7.0,false
1179,1.0,Netherlands,2.0,false
45189,"",Ecuador,1.0,true
34937,1.0,Malawi,2.0,true
19660,"","",1.0,false
17429,"","",1.0,false
17585,1.0,"",1.0,false
33499,"",Costa Rica,1.0,true
19198,"","",1.0,true
8336,1.0,Uzbekistan,1.0,false
32363,1.0,Gambia,1.0,true
147,"","",1.0,false
42298,"",Guinea,1.0,false
18404,1.0,Mauritania,1.0,false
10686,0.86,Tonga,21.0,false
9211,"","",2.0,true
23183,0.8,Marshall Islands,1.0,true
42688,"",China,1.0,false
45874,"","",2.0,false
7200,1.0,Gambia,2.0,true
33963,"",French Guiana,1.0,true
20760,"",French Guiana,1.0,false
25462,1.0,Brazil,2.0,true
38116,"",Malta,1.0,false
41076,0.7,"",2.0,false
15353,1.0,"",1.0,true
21738,"",United Kingdom,1.0,true
35859,"",Marshall Islands,1.0,true
41123,0.78,Isle of Man,3.0,false
10358,"",Micronesia,2.0,false
19701,"",Uzbekistan,1.0,true
12707,0.75,Malawi,2.0,true
29295,0.7,Micronesia,1.0,false
1402,"",Turkmenistan,2.0,false
2672,"",United Kingdom,2.0,false
21813,"","",1.0,false
39083,1.0,Kenya,3.0,false
29582,"",Turkmenistan,1.0,true
5057,1.0,Zimbabwe,23.0,true
41650,1.0,"",1.0,false
27398,1.0,Niue,1.0,false
41414,"","",1.0,false
31512,"","",1.0,false
5174,1.0,Lithuania,2.0,false
30642,"",Turks and Caicos Islands,1.0,false
48266,1.0,Uganda,3.0,true
13403,0.96,Maldives,21.0,true
6733,"","",1.0,false
25078,"","",1.0,false
47090,1.0,Croatia,3.0,false
27704,"",Mauritania,1.0,false
28305,"","",4.0,false
18459,1.0,Zimbabwe,100.0,false
34832,0.8,Sao Tome and Principe,7.0,true
23829,"",Uzbekistan,1.0,false
13403,0.96,Maldives,21.0,true
35583,1.0,Isle of Man,1.0,false
1224,"",Lebanon,1.0,false
40028,"",Bouvet Island (Bouvetoya),1.0,true
18484,1.0,Gambia,108.0,false
28772,1.0,Niger,15.0,true
31927,"",Cocos (Keeling) Islands,1.0,false
43321,1.0,France,40.0,false
28305,"","",4.0,false
46785,"","",1.0,false
20173,"",Costa Rica,1.0,false
28640,1.0,Uzbekistan,3.0,true
18793,"",Nauru,1.0,false
15004,1.0,Uzbekistan,88.0,false
7726,"",Micronesia,1.0,false
28787,"","",1.0,false
13283,1.0,Russian Federation,1.0,true
1100,"","",1.0,false
9802,"",Indonesia,38.0,true
40662,0.75,Malawi,3.0,true
28566,0.78,Slovakia (Slovak Republic),79.0,true
15004,1.0,Uzbekistan,88.0,false
19746,1.0,Jersey,2.0,true
9802,"",Indonesia,38.0,true
18896,"",Congo,1.0,false
47257,"","",1.0,false
461,1.0,Saint Helena,4.0,false
9802,"",Indonesia,38.0,true
36597,"",Zimbabwe,1.0,true
461,1.0,Saint Helena,4.0,false
24173,"","",1.0,false
1121,1.0,Micronesia,1.0,true
12627,"",Canada,1.0,false
15004,1.0,Uzbekistan,88.0,false
19258,"",Isle of Man,1.0,false
45349,"",Isle of Man,1.0,true
33341,0.88,Uruguay,1.0,false
15004,1.0,Uzbekistan,88.0,false
49517,1.0,"",1.0,false
254,"","",1.0,false
35706,"",Mauritania,1.0,false
34464,1.0,"",1.0,false
9649,1.0,Togo,2.0,true
41953,"","",1.0,false
12721,"","",1.0,true
8284,1.0,Micronesia,1.0,false
27251,1.0,"",1.0,false
28047,1.0,Uzbekistan,4.0,false
23873,"",Malta,1.0,false
29922,"",Philippines,1.0,false
34336,1.0,Pakistan,1.0,true
9140,"",Lebanon,1.0,true
3346,"","",2.0,true
17053,0.9,Niue,2.0,true
13364,0.91,Netherlands,21.0,false
46848,1.0,"",1.0,false
2996,"","",1.0,true
34826,"",French Guiana,1.0,false
7532,0.86,Rwanda,1.0,false
13908,1.0,Costa Rica,2.0,false
26137,"",Estonia,2.0,false
20166,"",Djibouti,1.0,false
5232,0.93,"",2.0,true
32429,"",Gambia,9.0,false
44908,1.0,Vanuatu,2.0,false
11706,1.0,France,2.0,false
35532,"","",1.0,false
24896,1.0,Algeria,50.0,true
10321,1.0,"",1.0,false
15331,1.0,Niger,1.0,false
1497,"",Bosnia and Herzegovina,1.0,false
36100,1.0,Rwanda,17.0,true
34689,"",French Guiana,1.0,true
