id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
28603,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2820.0,25108
45123,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,9,strict,4.0,false,false,5277.0,24026
9005,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,2430.0,33817
5883,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2495.0,32203
9922,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,17120.0,48133
74057,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,5,strict,2.0,false,false,2807.0,24026
44534,Faroe Islands,Type E3,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,1260.0,40062
2372,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1585.0,1183
5498,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,1910.0,36652
25437,Rwanda,Type F5,Quantum,ThetaBase Services,4.0,8,flexible,4.0,true,false,2820.0,11002
72905,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1104.0,21598
24267,Russian Federation,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1910.0,48271
29250,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,false,false,2560.0,33817
15289,Rwanda,Type G0,Plasma,ThetaBase Services,2.0,5,moderate,4.0,false,false,3470.0,35625
3377,Barbados,Type G0,Plasma,ThetaBase Services,2.0,5,strict,2.0,true,false,5147.0,22708
3722,Barbados,Type G0,Plasma,ThetaBase Services,3.0,6,strict,3.0,true,false,8020.0,22708
16064,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,1520.0,2191
37518,Barbados,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,true,false,3990.0,22708
42453,Barbados,Type G0,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,5147.0,22708
33913,Barbados,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,true,false,4458.0,22708
18795,Malta,Type V5,Quantum,ThetaBase Services,0.0,1,flexible,1.0,true,false,1377.0,16365
16820,Barbados,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,3158.0,22708
9265,Barbados,Type G0,Plasma,ThetaBase Services,2.0,5,strict,2.0,true,false,6070.0,22708
54093,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,7,moderate,4.0,true,false,4770.0,11403
12694,Barbados,Type G0,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,3730.0,32203
27935,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,true,false,2287.0,8528
35980,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,true,false,1520.0,31770
65280,Micronesia,Type G0,Plasma,ThetaBase Services,3.0,4,flexible,3.0,true,false,9827.0,48418
66569,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,2053.0,24446
27222,Rwanda,Type G0,Plasma,ThetaBase Services,2.0,6,flexible,2.0,false,false,3730.0,2743
7314,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1260.0,37347
65630,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1325.0,42855
76847,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,3795.0,6373
45447,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,true,false,7032.0,41155
39107,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,3990.0,41155
28883,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,true,false,6252.0,41155
37630,Micronesia,Type G0,Plasma,ThetaBase Services,2.0,5,strict,2.0,true,false,9866.0,41155
48995,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,true,false,5927.0,41155
8449,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,3678.0,41155
37836,Micronesia,Type G0,Plasma,ThetaBase Services,2.0,5,strict,2.0,true,false,10763.0,41155
26454,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,1.0,false,false,2066.0,30216
13491,Bouvet Island (Bouvetoya),Type V7,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2170.0,7359
66977,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2677.0,13625
50220,United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,false,false,1975.0,5531
11322,Barbados,Type G0,Plasma,ThetaBase Services,1.0,4,strict,2.0,false,false,3145.0,32203
71970,Bouvet Island (Bouvetoya),Type G0,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2430.0,39786
55347,Gambia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1455.0,43941
58655,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1650.0,6458
46349,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,false,false,1975.0,49533
57905,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,moderate,3.0,true,false,2560.0,40725
39138,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,2040.0,6223
65316,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,2170.0,18484
54184,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1260.0,10514
28982,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1975.0,6223
23888,Pakistan,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1390.0,28516
4323,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1221.0,667
53606,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,false,false,1897.0,578
74971,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,true,false,7370.0,29718
46863,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1325.0,6522
16218,Niue,Type O3,Quantum,ThetaBase Services,0.0,2,flexible,1.0,true,false,1377.0,45580
37963,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2274.0,11872
30316,Malta,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,true,false,3002.0,29647
26597,Kiribati,Type F5,Quantum,ThetaBase Services,2.0,4,moderate,3.0,true,false,1390.0,9300
56121,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,3470.0,42083
65266,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,false,false,2430.0,33817
28722,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1325.0,27529
21421,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,1832.0,45127
62435,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,1689.0,13700
19126,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1351.0,33428
20721,Malta,Type V5,Plasma,ThetaBase Services,2.0,8,strict,2.0,false,false,3730.0,24071
40598,Rwanda,Type V5,Plasma,ThetaBase Services,4.0,6,flexible,5.0,true,false,2820.0,38017
18365,Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,false,false,1559.0,10711
38450,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,3197.0,4267
72436,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1715.0,783
37482,Russian Federation,Type V5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,true,false,2560.0,43832
61426,Isle of Man,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,1910.0,6806
65449,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,false,false,3080.0,12083
69898,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1260.0,11002
37855,Malta,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,false,false,3730.0,24071
11517,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1260.0,11002
21103,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,false,false,1195.0,8774
75,Mexico,Type G0,Plasma,ThetaBase Services,2.0,4,flexible,1.0,true,false,2820.0,33325
206,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1234.0,11002
19936,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1234.0,11002
45509,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,false,false,4510.0,20789
8057,Sao Tome and Principe,Type V2,Plasma,ThetaBase Services,3.0,5,moderate,3.0,false,false,1910.0,1416
3643,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1429.0,36130
13639,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,1897.0,40051
26769,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1325.0,20481
49417,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,5134.0,19019
13451,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,2820.0,25682
54708,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,false,false,1390.0,21925
70708,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1949.0,9014
58351,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,1585.0,45380
16446,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1520.0,22433
73110,Barbados,Type V5,Plasma,ThetaBase Services,0.0,3,strict,0.0,true,false,2690.0,17159
2224,Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,2170.0,44155
28256,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1702.0,46825
51255,Estonia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1273.0,35322
17029,Chad,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,4.0,true,false,1520.0,36671
61220,Barbados,Type G0,Plasma,ThetaBase Services,3.0,7,strict,3.0,true,false,11075.0,32763
34595,Niue,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1390.0,45759
23648,Barbados,Type G0,Plasma,ThetaBase Services,3.0,7,strict,3.0,true,false,11075.0,32763
46223,Barbados,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,6655.0,32763
15516,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,true,false,2300.0,20462
4913,Barbados,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,6655.0,32763
22806,Barbados,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1637.0,39493
34466,Barbados,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,7565.0,32763
70373,Barbados,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,6395.0,32763
34860,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,1910.0,28589
37549,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1325.0,37788
40758,Switzerland,Type F5,Quantum,ThetaBase Services,0.0,1,flexible,1.0,true,false,1260.0,43722
39571,Chad,Type F5,Quantum,ThetaBase Services,1.0,3,strict,2.0,false,false,1104.0,36229
74201,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2820.0,38522
55930,Kenya,Type W5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1390.0,12091
47191,United Kingdom,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,false,false,2170.0,7361
25713,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,3600.0,18980
3033,Anguilla,Type F5,Quantum,ThetaBase Services,2.0,1,flexible,3.0,true,false,2521.0,27315
1253,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,5147.0,19019
25757,Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,1650.0,32887
62828,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1585.0,40446
56192,Faroe Islands,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,1585.0,31171
42195,Niue,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2820.0,38522
71948,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1325.0,33158
32543,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,5,flexible,3.0,true,false,3197.0,10686
53985,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,true,false,2287.0,6945
23939,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1546.0,15285
68053,Nicaragua,Type V7,Plasma,ThetaBase Services,2.0,3,flexible,2.0,true,false,2261.0,18319
57301,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2820.0,25351
65787,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,2.0,true,false,1845.0,8870
13209,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,1689.0,13700
26784,Mexico,Type V2,Plasma,ThetaBase Services,2.0,6,moderate,2.0,false,false,2105.0,4699
70206,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,true,false,2820.0,25351
64092,Anguilla,Type V5,Plasma,ThetaBase Services,3.0,4,flexible,3.0,true,false,5030.0,35096
58465,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1741.0,47031
33395,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1286.0,28061
67307,Niue,Type V5,Quantum,ThetaBase Services,2.0,2,moderate,1.0,true,false,1260.0,26411
23649,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,true,false,1247.0,23335
14515,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,2.0,false,false,3015.0,4980
63539,Gambia,Type V7,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1455.0,15010
66763,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2560.0,20238
35673,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,2.0,true,false,4497.0,7255
43686,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1143.0,6719
44694,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1.0,1,strict,0.0,true,false,1182.0,636
29696,Indonesia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1520.0,17941
70668,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,3.0,true,false,3080.0,22818
76043,United Kingdom,Type F5,Quantum,ThetaBase Services,5.0,4,flexible,2.0,true,false,3015.0,17516
12613,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2625.0,19217
6545,Niue,Type V5,Plasma,ThetaBase Services,1.0,5,strict,3.0,true,false,1975.0,38516
73118,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,true,false,2300.0,20692
11444,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,true,false,2144.0,28015
23206,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,3,strict,2.0,false,false,2430.0,48819
1889,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2040.0,40528
18914,Malta,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,false,false,2118.0,49602
63821,Niue,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,1702.0,36883
43602,Costa Rica,Type V5,Quantum,ThetaBase Services,0.0,2,flexible,1.0,false,false,1390.0,39831
24019,Niue,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,false,false,3600.0,6088
52209,Malta,Type V5,Quantum,ThetaBase Services,1.0,3,moderate,2.0,false,false,1650.0,18891
9612,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1845.0,39465
55425,Kiribati,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,2300.0,28709
9384,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,3.0,false,false,2040.0,15589
48652,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1299.0,37767
52943,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,true,false,3080.0,42014
4482,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,true,false,1650.0,14544
36994,Micronesia,Type F5,Plasma,ThetaBase Services,4.0,12,strict,5.0,true,false,8670.0,48964
60986,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1585.0,10269
43280,Russian Federation,Type G0,Plasma,ThetaBase Services,1.0,5,strict,4.0,true,false,3990.0,49987
48516,Anguilla,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,1715.0,17845
17497,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1637.0,1054
76310,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1455.0,10269
54382,Rwanda,Type V5,Nuclear,ThetaBase Services,1.0,1,strict,1.0,false,false,1390.0,24365
52268,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,false,false,2885.0,9354
69412,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,3.0,false,false,2157.0,15589
4903,Micronesia,Type V5,Nuclear,ThetaBase Services,1.0,2,flexible,1.0,true,false,5160.0,34758
58377,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,3.0,false,false,2430.0,15589
63560,Malta,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,3.0,true,false,3470.0,8188
62210,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,1715.0,15245
40422,El Salvador,Type L2,Plasma,ThetaBase Services,1.0,4,flexible,2.0,true,false,1650.0,48294
17002,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,true,false,1260.0,10014
65118,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,false,false,1390.0,34304
40134,Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,false,false,2820.0,7639
40490,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1455.0,6265
74918,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,1715.0,44513
23915,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,3.0,false,false,1975.0,20423
54563,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1585.0,24483
49528,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,2417.0,13114
48538,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1377.0,45625
75357,Sao Tome and Principe,Type G0,Plasma,ThetaBase Services,1.0,4,strict,2.0,false,false,2040.0,8665
9661,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,3470.0,4034
25450,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,5,flexible,3.0,true,false,3990.0,35641
3229,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,5,moderate,2.0,false,false,1910.0,15002
37804,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,2157.0,42794
37658,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1130.0,18459
25214,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1728.0,29835
72438,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1533.0,16651
46758,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1520.0,8455
9377,Barbados,Type V5,Plasma,ThetaBase Services,3.0,7,strict,4.0,true,false,4445.0,48581
62441,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,false,false,2300.0,25165
62823,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1247.0,39233
15959,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1247.0,4440
22818,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2495.0,20490
26252,Micronesia,Type G0,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,4120.0,25303
4616,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,3080.0,29520
19067,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1585.0,16651
34984,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1533.0,16651
12116,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1195.0,21598
66999,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,false,false,2365.0,22244
41144,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1780.0,27477
4549,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,true,false,1455.0,32028
74120,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1585.0,16651
16196,Rwanda,Type V5,Plasma,ThetaBase Services,3.0,10,strict,5.0,true,false,2170.0,18459
70754,United Kingdom,Type V7,Plasma,ThetaBase Services,2.0,3,flexible,2.0,true,false,2950.0,27961
34557,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,true,false,2170.0,8427
49916,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2690.0,10015
49990,Barbados,Type G0,Plasma,ThetaBase Services,3.0,8,flexible,4.0,true,false,7370.0,32258
21614,Malta,Type A4,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,1728.0,38279
213,Barbados,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,7565.0,32763
10615,Barbados,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,5095.0,32763
49053,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,2.0,false,false,2079.0,5973
72541,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,true,false,3860.0,11361
16838,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1325.0,26649
68293,Barbados,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,6005.0,32763
28579,Barbados,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,5485.0,32763
11212,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1390.0,29380
